Net Value Per Share (B),Total debt/Total net worth,Debt ratio %,Net worth/Assets,Total Asset Turnover,Quick Assets/Total Assets,Current Assets/Total Assets,Quick Assets/Current Liability,Current Liability to Assets,Working Capital/Equity,Long-term Liability to Current Assets,Total expense/Assets,Working capitcal Turnover Rate,Cash Flow to Sales,Current Liability to Liability,Cash Flow to Equity,Current Liability to Current Assets,Liability-Assets Flag,Net Income to Total Assets,Net Income Flag,Equity to Liability,Bankrupt?,Operating Expense Rate,Total income/Total expense
0.196915,0.0139305,0.179007,0.820993,0.256372,0.387412,0.885781,0.00371183,0.186439,0.740005,0,0.0173617,0.59395,0.671571,0.996224,0.313615,0.0328967,0,0.829686,1,0.0197219,0,5.71e+09,0.00256181
0.20568,0.0042623,0.0939323,0.906068,0.106447,0.362255,0.364966,0.00988718,0.0670115,0.73444,0.00915033,0.0297709,0.593956,0.671557,0.66538,0.311862,0.0284663,0,0.842837,1,0.0405862,0,0.000251394,0.00249895
0.190468,0.000799752,0.0237023,0.976298,0.121439,0.334068,0.375632,0.0216253,0.0282809,0.735482,0,0.0119661,0.593982,0.671585,1,0.31649,0.0116142,0,0.831391,1,0.152997,0,8.09e+09,0.00273572
0.209557,0.00731358,0.131511,0.868489,0.185907,0.466092,0.705919,0.00626915,0.134588,0.737471,0,0.0294288,0.593959,0.671584,0.970949,0.318622,0.0297389,0,0.869515,1,0.0281512,0,0.00013807,0.0026569
0.192407,0.00395864,0.0892463,0.910754,0.14093,0.447037,0.448689,0.0116046,0.0703849,0.735564,0.00459205,0.0180215,0.593968,0.671565,0.735334,0.313105,0.0243549,0,0.843417,1,0.0428407,0,8.74e+09,0.00267977
0.290885,0.00086541,0.0254558,0.974544,0.0374813,0.233768,0.233465,0.0434976,0.00965809,0.734492,0,0.0079108,0.594123,0.67158,0.320608,0.314819,0.00637956,0,0.875503,1,0.143685,0,0.000243877,0.00394657
0.191774,0.00995267,0.154367,0.845633,0.202399,0.403735,0.637063,0.00838755,0.0877482,0.740332,0.011742,0.0395857,0.593976,0.671608,0.535684,0.328386,0.0214183,0,0.844502,1,0.0234644,0,0.000189181,0.00243944
0.246134,0.00302301,0.073344,0.926656,0.137931,0.656104,0.633315,0.0207674,0.0576973,0.738714,0.00343395,0.0207208,0.594022,0.671653,0.726855,0.329086,0.0141033,0,0.854287,1,0.0524958,0,0.000142695,0.00271078
0.192912,0.00595938,0.116697,0.883303,0.0914543,0.216619,0.283078,0.00356055,0.109878,0.730616,0,0.0300579,0.593888,0.671544,0.888991,0.310659,0.0600181,0,0.823346,1,0.0321337,0,0.000337774,0.00238563
0.197042,0.00162595,0.0445022,0.955498,0.131934,0.779257,0.876639,0.0287015,0.0495378,0.741548,0,0.0678592,0.594101,0.671585,0.999359,0.316487,0.00867198,0,0.843879,1,0.0860431,0,0.000539329,0.00235059
0.209262,0.00435897,0.0953835,0.904617,0.131934,0.494643,0.617698,0.0106494,0.0847244,0.73772,0.00155684,0.0231599,0.59401,0.671603,0.831862,0.319897,0.021324,0,0.832089,1,0.0399347,0,0.00016987,0.00249647
0.193797,0.00702177,0.128518,0.871482,0.106447,0.358571,0.495607,0.00657261,0.0992117,0.735471,0.00752205,0.0407815,0.593967,0.671584,0.728715,0.316813,0.031148,0,0.809577,1,0.0288829,0,0.00033974,0.00228703
0.191227,0.00331209,0.0785138,0.921486,0.0794603,0.391397,0.378546,0.0130873,0.0547502,0.735088,0.00731139,0.0229195,0.594003,0.671666,0.645229,0.324113,0.0224103,0,0.837732,1,0.04895,0,0.000286894,0.00254131
0.196663,0.0084243,0.141972,0.858028,0.205397,0.68134,0.880256,0.0101126,0.122518,0.742485,0.00136232,0.0282195,0.593998,0.671576,0.818499,0.315819,0.0216789,0,0.816613,1,0.0258262,0,0.00014258,0.00235503
0.163204,0.0267438,0.221332,0.778668,0.190405,0.554007,0.826402,0.00433297,0.228611,0.735776,7.03e+09,0.0269176,0.593928,0.671573,0.991969,0.315233,0.0432864,0,0.81237,1,0.0151977,0,0.000118296,0.00233415
0.22182,0.00207644,0.0545696,0.94543,0.0689655,0.559642,0.549657,0.0240241,0.0425453,0.737711,0.000622779,0.0173602,0.594195,0.671881,0.708196,0.332595,0.011952,0,0.816227,1,0.0706041,0,0.000312103,0.00242946
0.173992,0.00470641,0.100432,0.899568,0.124438,0.382426,0.559707,0.00650995,0.106707,0.735646,0,0.0267936,0.593971,0.67162,0.999427,0.323438,0.0296882,0,0.821267,1,0.0378029,0,0.000210343,0.00239135
0.198011,0.00645364,0.122381,0.877619,0.262369,0.485894,0.58015,0.0068147,0.129237,0.735091,0,0.0165105,0.593934,0.671566,1,0.311501,0.0347287,0,0.832801,1,0.0304915,0,5.53e+09,0.00261113
0.13396,0.0237345,0.214348,0.785652,0.0869565,0.639403,0.624122,0.00602814,0.191211,0.73219,0.00514771,0.150529,0.593916,0.671518,0.85429,0.291142,0.0478594,0,0.66371,1,0.0158238,0,0.000640048,0.00207987
0.182377,0.0121322,0.169,0.831,0.101949,0.225593,0.420376,0.00412458,0.0992055,0.734612,0.0149734,0.0145293,0.593947,0.671584,0.554759,0.317221,0.0366816,0,0.813867,1,0.0211133,0,0.000110433,0.00244059
0.178711,0.00863495,0.143786,0.856214,0.190405,0.703838,0.688387,0.00905452,0.141113,0.737062,0,0.00975369,0.593948,0.671559,0.932859,0.308645,0.0319843,0,0.807069,1,0.0254528,0,2.99e+09,0.00242468
0.187813,0.00220958,0.0574115,0.942589,0.125937,0.377197,0.462966,0.0116995,0.0590134,0.735803,0,0.0248854,0.593984,0.671586,0.939571,0.316746,0.019769,0,0.848944,1,0.0671608,0,0.000189875,0.00259366
0.189373,0.0158035,0.187895,0.812105,0.178411,0.66962,0.743127,0.00813053,0.149313,0.739989,0.00651527,0.029444,0.59396,0.671594,0.757573,0.32556,0.0313618,0,0.828502,1,0.0186066,0,0.000147899,0.00241878
0.189625,0.0116798,0.166218,0.833782,0.106447,0.258025,0.363713,0.00348485,0.132991,0.730267,0.0100689,0.0186459,0.593896,0.671571,0.760829,0.314362,0.0567853,0,0.796517,1,0.0215295,0,0.000150559,0.00223519
0.26261,0.00353186,0.0822928,0.917707,0.0944528,0.597819,0.770832,0.0125525,0.0868646,0.739664,0,0.00463808,0.594074,0.671472,0.984519,0.300812,0.0175027,0,0.832485,1,0.0466319,0,3.8e+09,0.00357402
0.15524,0.0176192,0.195332,0.804668,0.101949,0.454609,0.667024,0.00432936,0.188199,0.733879,0.00102812,0.0606576,0.59393,0.671557,0.922206,0.309056,0.0440853,0,0.758513,1,0.0177498,0,0.000245496,0.00212453
0.202225,0.00151652,0.0419627,0.958037,0.107946,0.380894,0.37888,0.0148603,0.04695,0.734975,0,0.0227436,0.59398,0.671587,1,0.316576,0.0191854,0,0.84628,1,0.0910383,0,0.000196698,0.0026079
0.180355,0.00505294,0.105209,0.894791,0.193403,0.30544,0.544772,0.00526724,0.105216,0.735561,0,0.0246591,0.593944,0.671573,0.94153,0.314876,0.0300713,0,0.827488,1,0.035959,0,0.000102338,0.0024484
0.17947,0.00197795,0.0524534,0.947547,0.0989505,0.31101,0.392888,0.0117619,0.0485167,0.735229,0,0.0378203,0.593983,0.671594,0.839703,0.317584,0.019124,0,0.80682,1,0.0734156,0,0.000270127,0.00227905
0.185285,0.00472738,0.100735,0.899265,0.0854573,0.634373,0.690663,0.0287995,0.0401875,0.741623,0.00860408,0.0351829,0.594103,0.671592,0.367883,0.317464,0.00893922,0,0.812478,1,0.0376836,0,0.000267236,0.0023102
0.220387,0.00702815,0.128579,0.871421,0.196402,0.381133,0.54815,0.0079879,0.0869846,0.73732,0.00560755,0.0241283,0.593954,0.671575,0.637003,0.315479,0.0246789,0,0.831724,1,0.0288668,0,0.000101991,0.00248319
0.228857,0.0144448,0.181576,0.818424,0.194903,0.511045,0.742957,0.00574866,0.160429,0.738492,0.00365996,0.0179536,0.59395,0.671578,0.843214,0.317332,0.0337195,0,0.810128,1,0.0193872,0,8.56e+09,0.00236485
0.207872,0.00444013,0.0965928,0.903407,0.211394,0.377422,0.400731,0.00707001,0.0971402,0.733423,0,0.0197548,0.593928,0.671558,0.943915,0.309903,0.0376601,0,0.841322,1,0.0394071,0,8.87e+09,0.00262221
0.228983,0.00342972,0.0805393,0.919461,0.227886,0.463231,0.549481,0.0106539,0.07936,0.736533,0,0.0158824,0.593952,0.67157,0.917233,0.313714,0.0224465,0,0.824995,1,0.0476761,0,5.75e+09,0.00254228
0.18006,0.00797655,0.137921,0.862079,0.11994,0.327528,0.510379,0.00464055,0.127438,0.734046,0.00319507,0.0259458,0.59394,0.671568,0.87662,0.313603,0.0389011,0,0.82037,1,0.0266868,0,0.000188372,0.00239072
0.183894,0.00718318,0.130181,0.869819,0.187406,0.401924,0.494979,0.00544201,0.133507,0.733238,0,0.0290159,0.593926,0.671584,0.972674,0.318509,0.042021,0,0.807409,1,0.028471,0,0.000149865,0.00229742
0.176099,0.00944565,0.150467,0.849533,0.185907,0.433051,0.581183,0.00570137,0.137323,0.735116,0.00254092,0.0464965,0.593936,0.671577,0.867556,0.316426,0.036847,0,0.809434,1,0.0241635,0,0.000194732,0.00227949
0.177869,0.00249227,0.0632161,0.936784,0.124438,0.276874,0.313345,0.010516,0.0483655,0.73424,0,0.0243559,0.593953,0.671567,0.701287,0.313697,0.0238725,0,0.802683,1,0.0610359,0,0.000168829,0.00227719
0.226623,0.00623113,0.119872,0.880128,0.0749625,0.217611,0.316403,0.00559249,0.0712437,0.733621,0.01715,0.011905,0.593958,0.671595,0.556947,0.317165,0.0348611,0,0.833567,1,0.0311982,0,0.000143852,0.00276951
0.171843,0.00423403,0.0935091,0.906491,0.188906,0.235135,0.507725,0.00446691,0.0956188,0.735256,0,0.0806265,0.593946,0.671561,0.958589,0.311147,0.0293007,0,0.798299,1,0.0407808,0,0.000341128,0.00223492
0.204248,0.0100028,0.15476,0.84524,0.164918,0.475037,0.529651,0.00700842,0.122956,0.735099,0,0.0135177,0.59394,0.671583,0.754182,0.318428,0.036169,0,0.808092,1,0.0233982,0,6.24e+09,0.00238339
0.18617,0.00483499,0.102216,0.897784,0.089955,0.352203,0.596714,0.00791357,0.0812165,0.737758,0.0032377,0.022318,0.594022,0.671565,0.74476,0.313381,0.0211543,0,0.809282,1,0.0370903,0,0.000185481,0.002332
0.196199,0.00700626,0.128367,0.871633,0.205397,0.349499,0.537343,0.00515921,0.122551,0.734783,0.00129988,0.0184463,0.593934,0.671572,0.904305,0.314454,0.0355355,0,0.798262,1,0.0289241,0,5.82e+09,0.0022514
0.311491,0.00200257,0.0529976,0.947002,0.127436,0.46015,0.482626,0.0224105,0.0375315,0.736973,0,0.0424886,0.593997,0.671569,0.641381,0.313986,0.012006,0,0.821891,1,0.07267,0,0.000295104,0.00233424
0.175298,0.00129401,0.0365511,0.963449,0.10045,0.387217,0.515762,0.019875,0.0356607,0.737162,0,0.0439618,0.594027,0.671533,0.860164,0.309413,0.0106583,0,0.798092,1,0.103621,0,0.00037524,0.00223828
0.19898,0.00620742,0.1196,0.8804,0.095952,0.275883,0.646357,0.004438,0.112472,0.737337,0,0.0145768,0.594026,0.671584,0.888547,0.316132,0.02711,0,0.810813,1,0.0312768,0,0.000157034,0.00240412
0.169441,0.0110087,0.161865,0.838135,0.107946,0.410679,0.465792,0.00603275,0.123328,0.733645,0.010195,0.0389267,0.593936,0.671566,0.723461,0.313159,0.0412197,0,0.80078,1,0.0222095,1,0.000278684,0.00225115
0.24626,0.00765555,0.134867,0.865133,0.44078,0.172699,0.5935,0.00422952,0.0747306,0.739301,0.0107978,0.0135345,0.59394,0.671572,0.520098,0.314608,0.0195564,0,0.828357,1,0.0273654,0,2.59e+09,0.00263886
0.190637,0.00415835,0.0923603,0.90764,0.122939,0.212635,0.20371,0.00611476,0.063824,0.731933,0.0152856,0.00445645,0.593915,0.671576,0.643818,0.315347,0.0480809,0,0.803155,1,0.0413232,0,2.57e+09,0.002506
0.334963,0.0131717,0.174986,0.825014,0.344828,0.540391,0.609079,0.00573872,0.169825,0.733606,0.00201909,0.0115193,0.593921,0.671576,0.926896,0.31729,0.0435307,0,0.816853,1,0.0202629,0,3.27e+09,0.00253985
0.213687,0.00237007,0.0607371,0.939263,0.0929535,0.305849,0.435883,0.0100842,0.0556125,0.735629,0,0.0321273,0.594,0.671586,0.839106,0.31626,0.0197787,0,0.856177,1,0.0635233,0,0.000301349,0.00255013
0.150141,0.0125899,0.17169,0.82831,0.0764618,0.192366,0.27176,0.00461961,0.0761435,0.732697,0.0295954,0.021105,0.593925,0.671539,0.415875,0.307721,0.0432788,0,0.780861,1,0.0207218,0,8.98e+09,0.00210789
0.210484,0.00306313,0.0740998,0.9259,0.0524738,0.0875319,0.121957,0.00406563,0.0406917,0.731834,0.0231222,0.0279148,0.593911,0.671586,0.504666,0.315568,0.0503069,0,0.824309,1,0.0519645,0,0.000512732,0.00240347
0.175298,0.00116543,0.0333162,0.966684,0.0464768,0.163147,0.156696,0.00941424,0.0321921,0.732646,0.00112533,0.0233805,0.593949,0.671558,0.843717,0.313712,0.0313376,0,0.778638,1,0.112849,0,0.000210805,0.00210353
0.214951,0.00696067,0.127883,0.872117,0.148426,0.719626,0.772174,0.0101142,0.129335,0.739014,0,0.0103571,0.593993,0.671636,0.958532,0.330918,0.0261154,0,0.837311,1,0.0290427,0,6.53e+09,0.00291183
0.186296,0.00432887,0.09493,0.90507,0.101949,0.16919,0.280299,0.00597805,0.0522736,0.73384,0.00803499,0.0356041,0.593948,0.671575,0.511121,0.315067,0.0288098,0,0.824029,1,0.0401331,0,0.000310253,0.00236466
0.245712,0.00206549,0.054358,0.945642,0.041979,0.16167,0.181888,0.00809315,0.0370906,0.732837,0.00732143,0.0212215,0.593963,0.671567,0.61872,0.314297,0.0312301,0,0.817822,1,0.0708883,0,0.000475613,0.00240599
0.19089,0.00297559,0.0724673,0.927533,0.0254873,0.106527,0.11483,0.00397466,0.0500194,0.731271,0.0169231,0.0115169,0.593864,0.671614,0.636172,0.316067,0.0654041,0,0.801475,1,0.0531498,0,0.000299383,0.00231194
0.201256,0.00729808,0.13136,0.86864,0.163418,0.173942,0.773957,0.00238227,0.130177,0.739142,0,0.0191728,0.593982,0.671575,0.939853,0.315534,0.0262261,0,0.828175,1,0.0281903,0,0.000105345,0.00251702
0.182715,0.00261356,0.0656045,0.934396,0.121439,0.293328,0.288334,0.0101418,0.0530691,0.733676,0,0.013603,0.593943,0.671589,0.743515,0.317428,0.028445,0,0.814184,1,0.0587995,0,9.42e+09,0.0024589
0.181155,0.00340784,0.0801766,0.919823,0.116942,0.401032,0.52166,0.0108549,0.0675432,0.736691,0.00109084,0.0466407,0.593989,0.671587,0.782527,0.317228,0.0200991,0,0.801698,1,0.0479044,0,0.000186637,0.002251
0.202562,0.00425866,0.0938719,0.906128,0.101949,0.395647,0.386963,0.0133928,0.0540811,0.735503,0.00752501,0.0162487,0.593975,0.671552,0.535086,0.311232,0.0216558,0,0.809896,1,0.0406137,0,0.000135873,0.00237657
0.193081,0.000848084,0.0250023,0.974998,0.0629685,0.783787,0.789633,0.073972,0.0191085,0.74101,0,0.020426,0.594245,0.671574,0.644911,0.314713,0.00359506,0,0.830814,1,0.14597,0,0.00023428,0.00252147
0.161308,0.00474015,0.100916,0.899084,0.101949,0.322293,0.449624,0.00574859,0.101843,0.734034,0,0.029339,0.593951,0.671577,0.948943,0.315321,0.0352287,0,0.815108,1,0.0376122,0,0.000229654,0.00234149
0.206397,0.00133322,0.0375185,0.962481,0.11994,0.270969,0.408341,0.0137349,0.0362744,0.735758,0,0.0351785,0.593993,0.671607,0.854481,0.319334,0.0137274,0,0.860203,1,0.101129,0,0.000255094,0.00254192
0.207619,0.00549795,0.111014,0.888986,0.185907,0.533144,0.800193,0.00839055,0.115481,0.739699,9.54e+09,0.0196693,0.59399,0.671595,0.981742,0.321279,0.0224768,0,0.830563,1,0.0339303,0,7.77e+09,0.0025305
0.179049,0.0131033,0.174593,0.825407,0.0584708,0.282062,0.845311,0.0027435,0.182188,0.738984,0,0.00998432,0.594036,0.67162,0.997509,0.32245,0.0336821,0,0.807109,1,0.0203148,0,9.9e+09,0.00242086
0.186001,0.0051724,0.106811,0.893189,0.029985,0.245361,0.320935,0.00392436,0.11296,0.731176,0,0.0451727,0.593873,0.671576,0.996979,0.314744,0.0545457,0,0.746755,1,0.0353804,0,0.00115498,0.00204395
0.183642,0.00576879,0.1144,0.8856,0.181409,0.525682,0.510691,0.00793989,0.120239,0.734211,0,0.0240504,0.593937,0.671627,0.993143,0.330641,0.0366725,0,0.829519,1,0.0328397,0,0.000130669,0.00246835
0.234166,0.00208464,0.054751,0.945249,0.149925,0.572903,0.583225,0.0186462,0.0561392,0.737567,0,0.0411132,0.594,0.671616,0.934224,0.322753,0.0149073,0,0.878025,1,0.0703734,0,0.000259141,0.00257092
0.168261,0.0110141,0.161895,0.838105,0.047976,0.252533,0.345838,0.00549386,0.0838216,0.733862,0.0232778,0.0146523,0.593964,0.671541,0.487256,0.311081,0.0375803,0,0.768487,1,0.0222041,0,0.000210112,0.00190997
0.218743,0.0152819,0.185537,0.814463,0.163418,0.536175,0.878066,0.00502236,0.191853,0.739712,0,0.0311128,0.593971,0.671642,0.989612,0.341521,0.0341561,0,0.853173,1,0.0188897,0,0.000213349,0.00254408
0.1844,0.00174997,0.0473743,0.952626,0.283358,0.63656,0.661364,0.0247013,0.0470511,0.738857,0.000455575,0.0449372,0.593968,0.671569,0.895527,0.313508,0.0109728,0,0.837097,1,0.0810461,0,0.000121997,0.00238635
0.200244,0.00747408,0.133114,0.866886,0.0584708,0.275839,0.264261,0.0079089,0.0639031,0.733178,0.0292264,0.0273007,0.593945,0.671566,0.448755,0.313826,0.0373285,0,0.806106,1,0.0277736,0,0.000311987,0.00229351
0.15347,0.00909729,0.147686,0.852314,0.158921,0.860619,0.838955,0.01023,0.152784,0.739733,0,0.0473202,0.593986,0.671553,0.984868,0.308523,0.0284257,0,0.736732,1,0.0246902,0,0.00011182,0.00201621
0.204795,0.0100867,0.155365,0.844635,0.0794603,0.348115,0.386091,0.0100714,0.0632618,0.736321,0.0256038,0.0373311,0.59398,0.671606,0.379953,0.320849,0.0254079,0,0.77143,1,0.0232902,0,0.000147783,0.00211778
0.245249,0.00482405,0.102095,0.897905,0.115442,0.359753,0.470621,0.00870184,0.0755163,0.735893,0.00436819,0.0145529,0.593976,0.671574,0.692632,0.314826,0.0249263,0,0.823392,1,0.037148,0,8.23e+09,0.002552
0.173739,0.002816,0.0695045,0.930496,0.0254873,0.0943091,0.0926505,0.00269422,0.0647929,0.730237,0.00834698,0.0117599,0.593796,0.671527,0.860946,0.312759,0.103522,0,0.758339,1,0.0554592,0,0.000297417,0.001684
0.173908,0.00929791,0.149288,0.850712,0.374813,0.566904,0.599608,0.00669402,0.153199,0.734332,0.000212186,0.0390461,0.593923,0.671573,0.976971,0.315259,0.0398688,0,0.809116,1,0.0243829,0,8.66e+09,0.00228755
0.159327,0.00621016,0.11963,0.88037,0.122939,0.428748,0.432751,0.00647948,0.119996,0.732813,0.00122011,0.0520843,0.593927,0.671578,0.948622,0.315828,0.0431375,0,0.739282,1,0.0312692,0,0.00022445,0.00204412
0.217311,0.006481,0.122714,0.877286,0.295352,0.556382,0.556753,0.00804448,0.125565,0.734876,0,0.0263371,0.593928,0.671581,0.968808,0.319853,0.0351496,0,0.804865,1,0.0304061,0,4.95e+09,0.00228779
0.189836,0.00198525,0.0526045,0.947395,0.166417,0.684885,0.708222,0.0217498,0.0574998,0.739182,0,0.0426789,0.594006,0.671555,0.993707,0.310617,0.0125507,0,0.824987,1,0.0731875,0,0.000189413,0.00234616
0.296237,0.00383826,0.0873417,0.912658,0.115442,0.524945,0.640653,0.0117327,0.0816413,0.738029,1.54e+09,0.0227524,0.594013,0.671661,0.872985,0.330157,0.0198026,0,0.851408,1,0.0438296,0,0.000176577,0.00264624
0.160887,0.00784523,0.136681,0.863319,0.13943,0.322971,0.390484,0.00521784,0.112164,0.732556,0.00470523,0.0494212,0.593921,0.671566,0.776868,0.312892,0.0446322,0,0.781259,1,0.0269589,0,0.000316035,0.00217918
0.204163,0.00821364,0.140067,0.859933,0.170915,0.371532,0.898941,0.00464,0.144263,0.74124,0.00020019,0.0153103,0.594006,0.67159,0.978906,0.319598,0.0250318,0,0.8228,1,0.0262198,0,8.58e+09,0.00252947
0.187476,0.00580436,0.114823,0.885177,0.0854573,0.389355,0.389938,0.0161394,0.0441815,0.736566,0.0201492,0.0337308,0.593998,0.67155,0.3557,0.311048,0.0175366,0,0.80352,1,0.0327044,0,0.000339509,0.00226829
0.177574,0.0088839,0.145902,0.854098,0.35982,0.558729,0.550151,0.00728167,0.139056,0.734202,0,0.0294729,0.593922,0.671583,0.905899,0.323463,0.0394092,0,0.799206,1,0.0250325,0,6.57e+08,0.00224884
0.216889,0.00314429,0.075551,0.924449,0.182909,0.412984,0.44868,0.0107619,0.07013,0.735351,0.00255742,0.0171281,0.593954,0.671562,0.860978,0.312076,0.0242667,0,0.858698,1,0.0509361,0,7.82e+08,0.00285557
0.217226,0.00242661,0.0618859,0.938114,0.089955,0.446672,0.573552,0.0137884,0.0592461,0.737453,0.000243206,0.0347981,0.594019,0.671577,0.878627,0.315329,0.0160093,0,0.773759,1,0.0623376,0,0.000237055,0.00212105
0.249589,0.000454135,0.0139372,0.986063,0.035982,0.399342,0.414747,0.042145,0.0171649,0.736258,0,0.00856134,0.594208,0.671472,0.939538,0.310347,0.00632953,0,0.806453,1,0.236909,0,0.000196235,0.00243949
0.321478,0.00405621,0.0907882,0.909212,0.0134933,0.0573046,0.0670225,0.00302959,0.0366761,0.731144,0.0377578,0.0112148,0.593813,0.671528,0.37135,0.313624,0.0792465,0,0.816512,1,0.042077,0,0.000682833,0.00254307
0.195483,0.00407718,0.0911207,0.908879,0.154423,0.507647,0.692203,0.0131566,0.0704799,0.739581,0.00379257,0.0387279,0.594002,0.671582,0.721694,0.316913,0.015789,0,0.84236,1,0.0419214,0,0.000214274,0.00243464
0.278244,0.00258893,0.0651208,0.934879,0.0674663,0.455847,0.455722,0.0334648,0.0248026,0.737448,0.010224,0.0145078,0.594092,0.671628,0.344848,0.319466,0.00835957,0,0.817752,1,0.05924,0,0.000154143,0.00248662
0.248873,0.00628311,0.120476,0.879524,0.0884558,0.345467,0.356856,0.00993915,0.0636147,0.734874,0.0153828,0.0124066,0.593975,0.67164,0.493522,0.324012,0.0276272,0,0.834617,1,0.0310291,0,0.000131016,0.00276216
0.190805,0.00385376,0.0875835,0.912416,0.124438,0.735287,0.843887,0.014345,0.0934641,0.74069,0,0.0485932,0.594065,0.671617,0.998217,0.321902,0.0172039,0,0.836948,1,0.0436959,0,0.0003742,0.00237406
0.215162,0.005104,0.105904,0.894096,0.0554723,0.191106,0.248123,0.00628725,0.0559801,0.733169,0.015167,0.0190833,0.593952,0.671592,0.492144,0.316415,0.0347845,0,0.799451,1,0.0357121,0,0.000256366,0.00226132
0.19759,0.00895412,0.146507,0.853493,0.124438,0.294491,0.448219,0.00458378,0.116197,0.733596,0.00840795,0.0445791,0.593933,0.671573,0.751787,0.314784,0.0403384,0,0.796831,1,0.0249175,0,0.000263767,0.00223333
0.205933,0.00230442,0.0594068,0.940593,0.0884558,0.48077,0.464254,0.0167702,0.0524258,0.736158,0.00255229,0.0210896,0.59402,0.671617,0.807352,0.319573,0.0174975,0,0.824243,1,0.064942,0,0.000212656,0.00245909
0.286587,0.00276402,0.0685068,0.931493,0.134933,0.722232,0.816398,0.0225515,0.0584711,0.741237,4.88e+09,0.023046,0.594052,0.671555,0.786761,0.311212,0.0110491,0,0.827839,1,0.0562746,0,0.00014258,0.00246629
0.305634,0.00367321,0.084651,0.915349,0.284858,0.653324,0.742202,0.0143106,0.0832947,0.739479,0,0.0265508,0.593981,0.671643,0.918268,0.337419,0.0174275,0,0.870631,1,0.0452849,0,0.000101876,0.00271035
0.239307,0.00282603,0.0696859,0.930314,0.053973,0.429607,0.419316,0.0140779,0.0558331,0.735518,0,0.0151661,0.594052,0.671563,0.738632,0.313882,0.0206411,0,0.812865,1,0.055311,0,0.00020248,0.00242046
0.176057,0.00659317,0.123953,0.876047,0.164918,0.504757,0.590259,0.00944366,0.0973485,0.737339,0.00156945,0.0496709,0.593968,0.671598,0.740882,0.321813,0.0256693,0,0.82133,1,0.0300709,0,0.000196582,0.00231723
0.193376,0.0058919,0.115881,0.884119,0.389805,0.491713,0.656571,0.00760501,0.117417,0.737116,0.000809974,0.0167672,0.593936,0.671572,0.957382,0.314172,0.0278698,0,0.820505,1,0.0323803,0,3.39e+09,0.00248008
0.171169,0.00784979,0.136711,0.863289,0.0974513,0.32895,0.374828,0.00533363,0.111788,0.732253,0.00710385,0.036574,0.59392,0.671564,0.773963,0.312968,0.0463183,0,0.801602,1,0.0269488,0,0.000339971,0.00225636
0.178754,0.00544689,0.110379,0.889621,0.275862,0.652794,0.83066,0.010161,0.116867,0.74014,0,0.0795712,0.593963,0.67158,0.999384,0.318319,0.0219106,0,0.812093,1,0.0341471,0,0.000239368,0.00226459
0.195146,0.0033741,0.0796021,0.920398,0.301349,0.841588,0.812346,0.0179667,0.0854597,0.740284,0,0.0488174,0.59397,0.671618,1,0.33399,0.0163286,0,0.800113,1,0.0482686,0,0.000116908,0.00224452
0.166491,0.00393857,0.088944,0.911056,0.0809595,0.309617,0.501936,0.00806655,0.0702019,0.736431,0.00360261,0.0294065,0.594012,0.67147,0.735891,0.301156,0.0217182,0,0.755216,1,0.0429981,0,0.000285738,0.00199339
